dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min,diameter_max,functional_group,t,beta_t,shape,scale,sdlog,sigma_0,beta_sigma,width,common_name,family,label,link,digitised
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_force,-61.75781454,0.16883947220370493,0.702564103,1.077061677,Grasses,5.107891739697369,-1.293868057,NA,NA,NA,1.9354441984267088,-2,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_scaled,-60.74310681,0.17428152497554827,0.702564103,1.077061677,Grasses,5.274880191910586,-0.993647934,NA,NA,NA,2.069778103055076,-0.993647934,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,normal_strength,-60.24278159,0.1700554251790098,0.702564103,1.077061677,Grasses,5.134095831620635,-1.259493166,NA,NA,NA,2.253029149992107,0,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,uniform,-52.88494601,0.19350352676231528,0.702564103,1.077061677,Grasses,5.290025591,-1.678703714,NA,NA,NA,NA,NA,5.954061853516895,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,weibull,-59.94099114,0.17420768345202342,0.702564103,1.077061677,Grasses,5.283356365488097,-1.022815866,2.8505154368820023,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
105,Likitlersuang et al. (2022),Chrysopogon zizanioides,hydroponics,lognormal_uncorrected,-60.39173586,0.15597727928773242,0.702564103,1.077061677,Grasses,4.575274757798743,-1.534308577,NA,NA,0.4221132651452192,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Likitlersuang et al. (2022), hydroponics",https://www.doi.org/10.1016/j.ecoleng.2022.106574,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,gamma,-152.0758019,0.098400168,0.440925267,1.000355872,Grasses,21.190922700569747,-1.55188432,12.53176419609683,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,gumbel,-152.2303119,0.113487993,0.440925267,1.000355872,Grasses,20.863855329142947,-1.591737296,NA,4.920685047139214,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,logistic,-154.7154139,0.1094539394598774,0.440925267,1.000355872,Grasses,21.030562985334523,-1.535707559,NA,3.6226362719068543,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,lognormal,-152.0218713,0.10465069139976668,0.440925267,1.000355872,Grasses,20.993598810374507,-1.576362726,NA,NA,0.28587875,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,normal_force,-153.9363666,0.12185600277795938,0.440925267,1.000355872,Grasses,21.07136770099459,-1.566745226,NA,NA,NA,5.101844001855724,-2,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,normal_scaled,-153.1870992,0.11862443388157672,0.440925267,1.000355872,Grasses,21.60075812492493,-1.504099136,NA,NA,NA,6.105549553523981,-1.504099136,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,normal_strength,-154.5608138,0.12454965851845816,0.440925267,1.000355872,Grasses,20.976805460619083,-1.571865927,NA,NA,NA,11.531492985361956,0,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,uniform,-147.9829169,0.1399087700166931,0.440925267,1.000355872,Grasses,25.867080789024037,-1.194641129,NA,NA,NA,NA,NA,25.07308513050033,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,weibull,-153.1548227,0.11784864502166632,0.440925267,1.000355872,Grasses,21.826911858588133,-1.481431947,3.876195094745919,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
114,Phan et al. (2021),Chrysopogon zizanioides,NA,lognormal_uncorrected,-152.0218713,0.10465069139976668,0.440925267,1.000355872,Grasses,20.153021807726457,-1.576362726,NA,NA,0.28587875,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Phan et al. (2021)",https://www.doi.org/10.1002/ldr.4063,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,gamma,-212.6000632,0.070633297,0.21875,2.922643443,Grasses,15.335558873460636,-0.868947638,13.441174828644236,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,gumbel,-213.4973884,0.092034601,0.21875,2.922643443,Grasses,15.401477994442637,-0.870342714,NA,3.587682017045348,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,logistic,-216.0271646,0.078777296,0.21875,2.922643443,Grasses,15.167663953717014,-0.872830938,NA,2.440760957866536,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,lognormal,-212.8307459,0.086061287,0.21875,2.922643443,Grasses,15.34652233586162,-0.869257999,NA,NA,0.2770019196379125,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,normal_force,-231.7922454,0.13004105998064186,0.21875,2.922643443,Grasses,16.727802659939776,-1.131621839,NA,NA,NA,5.4402974650000004,-2,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,normal_scaled,-214.3988222,0.07346881,0.21875,2.922643443,Grasses,15.333377722783313,-0.864295468,NA,NA,NA,4.175648147469802,-0.864295468,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,normal_strength,-231.1302948,0.082379722168105865,0.21875,2.922643443,Grasses,15.70111489,-0.769847258,NA,NA,NA,5.064470321773408,0,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,uniform,-223.2640172,0.25310188914877446,0.21875,2.922643443,Grasses,17.544837934485233,-0.857135907,NA,NA,NA,NA,NA,19.38753532719329,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,weibull,-215.0410213,0.068197754,0.21875,2.922643443,Grasses,15.321636992446782,-0.858786642,3.946658574,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
140,Teerawattanasuk et al. (2014),Chrysopogon zizanioides,NA,lognormal_uncorrected,-212.8307459,0.086061287,0.21875,2.922643443,Grasses,14.768903547742651,-0.869257999,NA,NA,0.2770019196379125,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Teerawattanasuk et al. (2014)",https://www.doi.org/10.14247/lti.16.2_71,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,gamma,-242.2233222,0.076656553,0.199372057,2.198221421,Grasses,62.01077265085025,-0.588036748,37.102725296287005,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,gumbel,-245.1330303,0.096490793,0.199372057,2.198221421,Grasses,62.82849750554625,-0.565395389,NA,9.583173913611574,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,logistic,-242.9132637,0.080769612,0.199372057,2.198221421,Grasses,61.67828260522114,-0.594731227,NA,5.746838854979897,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,lognormal,-242.5852713,0.073540371,0.199372057,2.198221421,Grasses,62.09595302726875,-0.582105573,NA,NA,0.1658604630808675,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,normal_force,-246.9836233,0.124722919,0.199372057,2.198221421,Grasses,61.89546296469738,-0.601319512,NA,NA,NA,8.265969016036145,-2,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,normal_scaled,-242.2696246,0.093456493,0.199372057,2.198221421,Grasses,61.867862985045235,-0.599994141,NA,NA,NA,10.072665438388658,-0.599994141,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,normal_strength,-251.3809524,0.10605358520309648,0.199372057,2.198221421,Grasses,62.27711379226225,-0.576032276,NA,NA,NA,13.081974815854846,0,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,uniform,-249.111279,0.13332982091972356,0.199372057,2.198221421,Grasses,59.14132725818556,-0.723779625,NA,NA,NA,NA,NA,45.29820434,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,weibull,-243.9688438,0.1342691699078833,0.199372057,2.198221421,Grasses,61.49852341224409,-0.619972403,6.642319875,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
141,Truong & Vanoh (2021),Chrysopogon zizanioides,NA,lognormal_uncorrected,-242.5852713,0.073540371,0.199372057,2.198221421,Grasses,61.24768002509356,-0.582105573,NA,NA,0.1658604630808675,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Truong & Vanoh (2021)",https://w3.cbsua.edu.ph/journal_articles2_0/the-role-of-vetiver-grass-in-protecting-unstable-slopes/,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,gamma,-342.1324364,0.13094620372272625,0.260175579,1.497206704,Grasses,34.32749877385842,-0.466109702,7.878044765,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,gumbel,-345.1720783,0.1324905541814444,0.260175579,1.497206704,Grasses,35.37904716,-0.451051428,NA,11.289300928740644,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,logistic,-335.4348211,0.070006749,0.260175579,1.497206704,Grasses,34.97681055132535,-0.442332652,NA,6.134464122202058,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,lognormal,-348.8355571,0.15082110842152985,0.260175579,1.497206704,Grasses,34.73045167541808,-0.470333235,NA,NA,0.39338553056452547,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,normal_force,-350.4365155,0.071342596,0.260175579,1.497206704,Grasses,33.60086490608047,-0.730378434,NA,NA,NA,9.305614513183496,-2,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,normal_scaled,-334.8816651,0.085435414,0.260175579,1.497206704,Grasses,34.18268430103291,-0.486093557,NA,NA,NA,10.71526911,-0.486093557,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,normal_strength,-338.0542705,0.079473766,0.260175579,1.497206704,Grasses,34.768660174541616,-0.418129576,NA,NA,NA,12.328640812509809,0,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,uniform,-341.7724399,0.16439725678991063,0.260175579,1.497206704,Grasses,31.602797796970208,-0.608841946,NA,NA,NA,NA,NA,46.74147725746286,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,weibull,-334.4828086,0.070071296,0.260175579,1.497206704,Grasses,34.00845935311169,-0.509090321,3.646064467316795,NA,NA,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
143,Wu et al. (2023),Chrysopogon zizanioides,NA,lognormal_uncorrected,-348.8355571,0.15082110842152985,0.260175579,1.497206704,Grasses,32.14448139564963,-0.470333235,NA,NA,0.39338553056452547,NA,NA,NA,Vetiver zizanioides,Poaceae,"Chrysopogon zizanioides, Wu et al. (2023)",https://www.doi.org/10.1007/s11104-023-06289-9,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,gamma,-195.0493951,0.10310636208225676,2.502505434,17.04349617,Conifers,37.761206396072936,-0.553081947,6.821577498,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,gumbel,-196.5125173,0.11061558136513427,2.502505434,17.04349617,Conifers,36.744736050897046,-0.532847815,NA,12.003238079938724,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,logistic,-195.4148911,0.072618302,2.502505434,17.04349617,Conifers,42.87511396174765,-0.613649981,NA,9.026814788280587,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,lognormal,-197.9932516,0.1194383387256016,2.502505434,17.04349617,Conifers,33.92121613505114,-0.496127387,NA,NA,0.40995428488049007,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,normal_force,-209.64648,0.080955737,2.502505434,17.04349617,Conifers,17.570788981786617,-0.23643551,NA,NA,NA,327.0702641901076,-2,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,normal_scaled,-193.0019104,0.069458318,2.502505434,17.04349617,Conifers,42.631122224356126,-0.61228335,NA,NA,NA,15.040760667373208,-0.61228335,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,normal_strength,-206.7058939,0.09026922,2.502505434,17.04349617,Conifers,42.85959794458432,-0.621162416,NA,NA,NA,5.292147203,0,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,uniform,-191.6020793,0.13084169351324604,2.502505434,17.04349617,Conifers,43.37341940922754,-0.651609278,NA,NA,NA,NA,NA,65.95914453581219,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,weibull,-192.1796679,0.06851168,2.502505434,17.04349617,Conifers,42.49439108518436,-0.609822548,3.181500633781119,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
2,Abe & Iawamoto (1986),Cryptomeria japonica,NA,lognormal_uncorrected,-197.9932516,0.1194383387256016,2.502505434,17.04349617,Conifers,31.18725149778581,-0.496127387,NA,NA,0.40995428488049007,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Abe & Iawamoto (1986)",https://www.doi.org/10.11519/jjfs1953.68.12_505,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),gamma,-384.8459398,0.08508583,0.247657296,4.504685408,Conifers,24.47119526487798,-0.336740974,7.172029357154139,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),gumbel,-384.4644155,0.076236423,0.247657296,4.504685408,Conifers,24.40927266663127,-0.328907231,NA,7.3661411756201245,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),logistic,-392.8790016,0.096406992,0.247657296,4.504685408,Conifers,23.55817789487592,-0.337743604,NA,5.281120853367742,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),lognormal,-384.5640068,0.073555702,0.247657296,4.504685408,Conifers,24.45761978480785,-0.324729318,NA,NA,0.3811841034380611,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_force,-464.1334346,0.19181564301159224,0.247657296,4.504685408,Conifers,28.790296417726996,-0.529126493,NA,NA,NA,23.361709129472267,-2,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_scaled,-392.08016,0.12910567639344428,0.247657296,4.504685408,Conifers,24.539182077537752,-0.354189635,NA,NA,NA,9.331247237,-0.354189635,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),normal_strength,-397.6979038,0.10726654854821076,0.247657296,4.504685408,Conifers,24.47868188825025,-0.413240747,NA,NA,NA,9.296761264474195,0,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),uniform,-398.3921697,0.22243911976903064,0.247657296,4.504685408,Conifers,28.032586410988856,-0.301953885,NA,NA,NA,NA,NA,40.531058887349545,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),weibull,-389.4518922,0.10933299099837555,0.247657296,4.504685408,Conifers,24.57916736821105,-0.353706101,2.802897550237754,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
19,Genet et al. (2008),Cryptomeria japonica,juveline (9 years),lognormal_uncorrected,-384.5640068,0.073555702,0.247657296,4.504685408,Conifers,22.74376756441296,-0.324729318,NA,NA,0.3811841034380611,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), juveline (9 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),gamma,-250.3118468,0.075389856,0.297858099,4.300535475,Conifers,34.87494046182053,-0.449628288,14.109651627247557,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),gumbel,-251.0776469,0.061413723,0.297858099,4.300535475,Conifers,35.21009426,-0.465531084,NA,8.058215592519272,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),logistic,-253.3063206,0.090659514,0.297858099,4.300535475,Conifers,34.40688458214177,-0.459871246,NA,5.400011317,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),lognormal,-250.557844,0.065331585,0.297858099,4.300535475,Conifers,34.959779377687305,-0.457676117,NA,NA,0.27031794790182323,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_force,-315.3795918,0.2184841552595523,0.297858099,4.300535475,Conifers,35.12415728792435,-0.452975444,NA,NA,NA,31.742651328983374,-2,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_scaled,-252.0718232,0.095188421,0.297858099,4.300535475,Conifers,34.713540494146855,-0.427940986,NA,NA,NA,9.247632953580837,-0.427940986,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),normal_strength,-253.6991908,0.097264586157776875,0.297858099,4.300535475,Conifers,34.93684211043363,-0.490560337,NA,NA,NA,8.621762290901287,0,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),uniform,-258.9230243,0.15752676715964908,0.297858099,4.300535475,Conifers,35.37941778034467,-0.344225593,NA,NA,NA,NA,NA,41.33084939,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
20,Genet et al. (2008),Cryptomeria japonica,mature (30 years),weibull,-252.9163382,0.087025809,0.297858099,4.300535475,Conifers,34.57551628889103,-0.412884493,4.021180828478488,NA,NA,NA,NA,NA,Japanese cedar,Cupressaceae,"Cryptomeria japonica, Genet et al. (2008), mature (30 years)",https://www.doi.org/10.1016/j.foreco.2008.05.050,TRUE
